170550	-2550
129402	256
255808	-14275
165655	1722
39666	2414
3375	528
182133	-11182
262323	106
26741	-1712
69726	-4319
35813	1406
240606	-1048
16445	2409
152848	-887
218296	6835
213714	-2010
187039	4484
13934	1106
160416	-4523
781	1987
201636	-1402
49467	-334
40213	232
217611	-10387
91550	567
145440	-2337
160254	-843
152235	1227
121608	-1007
126072	-2294
244954	7130
295507	4567
7434	-1791
138763	-572
153577	254
178624	-170
206875	-72
208044	1425
232876	-160
32032	-1075
168661	1096
899	-476
218502	474
61490	286
51969	-398
288668	892
26903	2182
37884	-545
257761	12992
186148	580
210546	-1968
111645	76
943	21309
155854	1926
135144	-741
275905	-290
133524	750
11990	-2076
19000	-701
169714	-67
54975	-2807
74577	634
167932	1386
155197	-1363
56919	1571
94061	-342
140201	-889
159300	-6440
221571	409
279640	-238
168210	-3259
225748	829
173674	5899
135919	-2694
165493	9439
213101	2384
34265	-15681
142272	282
294003	-1781
156088	2285
257310	-1748
146449	1264
202365	-32
60310	-5593
60923	-1363
1098	4291
1142	1183
276021	-2126
119106	1089
216676	1140
93170	237
213552	-323
16283	3270
27137	3972
169219	2367
203913	-135
56801	-5271
68835	-395
202527	2043
66107	2254
106137	-1558
164151	-880
151506	-1779
81416	-2484
109099	-1363
237051	249
203751	22
173061	97
6543	-7871
81254	602
79978	961
271189	-1396
263665	5344
224406	1052
240895	-11137
275581	-1034
202860	-4243
8938	-4661
145891	82
197335	2592
138312	-740
257879	384
145396	1042
51518	466
64325	-992
178011	18
194167	366
175456	2443
141499	-1664
220347	-3302
59763	-1357
161758	-318
13277	6109
45119	1203
222129	-1125
229483	-252
175500	1261
208990	2152
221120	3309
216225	-2419
32645	3057
219349	-669
118215	3426
214894	335
203300	1135
30412	2160
1304	16422
203418	1149
132138	18
65829	798
228592	589
14050	-1803
218953	989
284491	-619
253413	-1346
30863	753
136530	-296
23573	2733
26408	2769
270298	-381
6705	-141
60761	-99
84873	-9082
82307	-2952
27588	-474
254917	1119
82802	13965
267724	570
258814	-1833
261270	-8163
268615	73
258157	1411
25850	206
41393	-3480
221238	-701
203869	-1423
192709	3393
235882	-384
130851	1001
130518	-378
140652	-1529
57035	-1100
299404	-1676
278092	-83
268453	-3837
251587	988
266671	-3628
204147	2397
57648	26230
255033	309
88770	1577
1593	-670
72506	-1334
156132	-2084
184861	403
87384	-1442
250245	-6556
15554	-475
96005	23348
9667	-978
55415	-4079
204309	3174
100791	-2420
292672	376
145558	524
185752	-553
71291	-731
204598	3383
204642	475
234540	6922
175951	855
94836	1379
233154	-175
68222	32
289603	814
296849	-2473
48738	1456
228303	1826
73073	4940
131085	-2242
75512	-715
75350	-645
117937	1322
98238	-1071
182089	-11611
184410	870
115542	1459
171441	518
59150	-959
114156	200
72795	-1526
164269	3561
113878	4303
124001	-4354
260046	-1455
5157	-1793
130194	-259
282376	1296
122337	-3595
123066	-1186
11657	-10217
34427	-6144
129691	7775
205371	1340
173836	-1275
284158	213
116271	-2526
175005	3280
295796	-4491
5490	-3480
168779	-2029
199117	-1672
188263	-2290
210384	2751
281647	524
8776	-4586
29414	-249
66396	-1769
81867	-736
81911	1870
40664	6447
63434	1319
249904	771
205533	-6356
72182	-2744
1917	-1578
41717	1429
183024	1904
65711	-164
78023	1358
277363	-40
247960	-733
83531	-381
131904	1189
89661	-3081
282420	-2303
276472	-2287
117162	-3880
18065	-1395
18560	-1088
263827	97
209999	-2436
131580	1729
27470	1158
279307	1741
184528	-580
205984	-1168
55866	1365
273961	-476
289397	-733
119601	-2169
234658	10
184979	-982
63885	133
105859	3122
206262	-779
177238	384
259705	1336
270180	3372
206424	-1502
86204	-972
75468	-2034
209881	-490
89823	224
183475	-80
198226	1960
128511	-1518
267229	-440
157636	-534
12999	317
276634	-256
84378	-715
294454	438
64163	-678
38162	-3215
97509	-859
175294	-431
212210	-1004
49962	-1079
70229	-384
60266	-2632
174565	-1026
54029	-2353
208819	-1180
222011	-1738
286930	1715
53471	1435
207153	-732
143938	-1159
144054	-599
259499	-940
213219	1565
191818	1485
241830	311
2484	-3524
143776	590
246123	-1797
68673	630
147835	969
128016	73
154963	5205
145107	2390
254098	-46
111483	-6256
35318	-2439
254142	2421
110916	3917
19118	-1524
61652	1861
73848	-624
21953	-3188
207766	1299
194329	426
284815	-865
46343	-1516
259381	374
102735	-15235
228097	1558
207928	-2392
5319	-2426
239446	-23185
135757	-314
172783	-863
264600	-1715
50627	832
219682	150
185257	-870
53589	320
165042	-1458
290557	1052
49511	-3398
124119	-4717
99011	-9543
55910	2302
75017	-3160
81092	-3093
154468	110
41555	-1277
89166	-905
147178	1477
91668	-7435
91712	-26999
165817	-1151
2808	-2484
208206	562
230599	1667
71615	-833
20611	35
96294	-345
9054	-658
16896	-297
88888	376
207315	1802
180018	-2369
253251	-987
21502	-619
52580	2928
64820	166
208495	-338
128962	1157
193933	-177
73686	-1824
11044	1787
230481	-388
208657	280
39828	3814
215172	2091
195391	776
280918	1908
20729	-3059
214281	-8
280305	-945
67331	2060
28479	-11
248194	53
107974	-1586
15716	-80
212166	774
149293	8813
79365	1830
209386	-378
209548	-1058
271233	-757
156907	6156
288712	126
269344	-292
76241	-536
164926	-125
133029	-8413
19451	2433
245845	821
40051	2060
285995	-1713
39053	1993
177120	-1328
183970	651
128467	-301
234991	-1266
47234	-423
48576	-2828
157023	-288
185095	-3068
63272	-2687
289108	-2998
69113	1109
155359	466
194211	-1893
120717	-310
39710	-515
276139	591
105697	-1436
244341	803
114200	2372
41104	-1309
211770	60
160911	-453
214443	-1539
172170	3867
270342	461
224695	622
211888	-2362
183637	2664
211932	-1023
281809	7179
284040	1037
58421	4042
87708	158
247627	-3509
171603	-3780
298018	45
261388	-47
280099	1813
280143	62
51851	-631
186643	-1065
243612	-1423
122670	-1127
64938	146
123723	1704
213057	20621
218791	1478
141994	-3982
188920	810
159256	234
3870	703
213390	696
45290	3048
285544	-6
3988	-5059
201023	-849
28361	606
168328	-145
195553	3853
265285	3378
108865	-7191
171108	-2571
275130	681
262936	3018
44228	-13497
93783	-8829
216838	812
178129	-868
208701	225
255484	3422
172332	-876
62543	-1392
101349	-1122
86493	989
124290	511
4266	-418
84422	-121
99462	-768
105741	-1894
214399	-35
158365	621
274690	1157
289892	541
152730	-1915
268291	246
17174	-4965
214605	1023
25517	496
219187	-1152
76359	-554
231039	-8131
37433	285
197173	-341
233316	-298
137539	-1052
223515	1064
272124	-379
35200	1660
85269	3502
98076	2184
33987	-209
42446	-654
74126	167
297622	-3602
244008	-1340
229645	3029
120555	3340
236278	862
144216	-2515
125343	2379
64776	-468
228916	-1741
118053	798
104517	-830
281034	-798
260659	-665
4428	-3507
248400	489
252360	-916
215334	439
32807	-2822
249409	-782
241786	-737
180351	2182
6381	-3173
270504	-2150
269506	-2105
287164	-536
292177	-557
215785	-1226
260208	928
13439	-1241
193771	-569
242064	-105
47847	-1572
215947	4942
4761	-143
216063	57
134866	878
265609	-646
4923	-100
4879	3361
250696	-1121
182584	-134
216720	4026
176798	-59
298351	-2912
158527	1033
217116	-1537
162036	31
180513	-964
189154	-1421
47685	2570
279758	-108
115380	-1086
5201	-908
125505	-469
56595	-1350
282871	698
217567	1377
78636	10250
121284	-823
141543	20366
147673	1526
136486	4884
259543	-7007
141705	-657
288217	-2613
217729	1101
250858	-354
19569	4136
77745	-560
260992	-2143
256870	-4455
119719	-4166
241335	-514
218458	-781
83036	-294
230148	-132
164313	-1009
67449	1120
143325	1033
50465	-198
62048	2054
219844	6530
194662	1045
140490	275
24013	239
100458	-193
163422	-574
5652	10015
54524	348
83487	337
271071	-526
221076	3471
44561	-1649
228259	-1097
5814	1049
299198	-1898
182746	-7739
118828	-1396
193320	-2395
192880	-332
198677	-1503
100340	-1299
271684	-2940
6048	1131
230805	1417
47072	-978
153621	-1
22349	-2412
220185	-791
16607	1023
52247	13714
192998	-990
145602	-3907
42284	-402
138925	-780
190927	34
220509	-2439
89779	248
134415	-597
13772	-94
52085	-3198
220798	-1049
82758	395
140157	-17993
22682	1544
287326	-1747
97680	260
258490	2092
86817	-2779
101844	-129
221689	1206
221733	-638
6499	2415
118710	1162
200907	302
57486	3068
134910	-1873
251749	491
50960	1867
44679	-926
11206	-554
138268	3251
249698	-2062
115209	-181
131742	-4711
169552	-847
238104	-2621
266833	1466
265780	289
69069	1845
261432	-6681
269182	-597
272575	5952
251631	1342
170217	2610
8163	-1420
12386	-4276
76197	-647
139816	-16210
222462	3832
179515	-1669
207810	-1554
222624	4776
281485	-808
189767	530
159418	-2209
252478	4612
191494	-726
134091	10
287939	-479
146782	-186
218340	-626
223191	-733
21007	1267
273015	2123
127738	-761
223353	1871
23735	1128
115993	-5285
185590	-1725
35651	-963
223966	-1886
71453	714
84260	373
257923	23
241173	913
224244	-322
62994	-6
265898	-136
139041	1655
224857	2466
159094	-672
224901	-1995
116389	-639
255646	-1879
155241	-108
175618	-1086
225135	-790
73730	5563
147060	1072
160092	2370
282989	-1830
289441	-355
17949	-1966
185301	-1601
227250	-1610
120104	-2323
249085	1533
284202	-450
254304	-614
265942	-1289
225586	-1673
225630	-447
77583	7731
58377	2746
192385	150
226026	-332
35156	-29028
191656	-1166
159751	87
45001	2287
181080	-457
226477	-1034
226521	3014
36047	-1520
154512	-747
150453	-9835
49016	-934
226639	2359
250407	673
234496	-523
249742	3005
27632	-2340
110141	257
242677	-509
51400	-2412
156745	1710
4310	-3771
260703	164
97347	12286
30250	3708
291899	-64
55253	-1623
46299	-291
74739	-2348
246079	-233
85151	-1701
245070	3145
245683	1686
196895	273
247465	-1908
227368	448
22187	817
227412	48
278867	-3073
35769	1650
45614	-1453
191043	-360
227863	-148
21340	253
168823	-309
194824	672
228141	-1830
60879	-891
185419	-124
262161	-1292
264556	7470
113427	703
236773	404
159913	-1314
103013	1362
229032	-856
135801	511
90821	4188
195058	-3292
82596	-5759
82640	-576
90939	-831
37271	-6382
69564	-351
260497	-6314
174727	403
10153	665
98120	146
154017	3659
110754	4610
151795	-132
162487	-1588
256988	-123
258652	1113
123679	-362
126685	-2519
80363	-380
90777	1069
71002	-1597
53020	1152
65216	-2213
8820	-4675
31097	-621
40169	-4761
142885	2644
118666	-478
166546	-298
231534	4204
95114	-2125
65667	223
188425	1930
154350	10835
231985	-174
36498	-520
282538	746
204480	-2119
80976	36
232263	855
232425	825
86655	-506
232920	-855
292834	-1320
286435	1527
242839	-843
202978	-7868
196282	16482
237213	-2711
57981	-2202
244459	-1123
245188	-5270
68178	1936
267111	2331
260541	1302
141381	-3425
123110	-1025
233767	2483
28523	152
296731	-1851
203256	-1374
233929	-170
9829	270
153739	6409
61814	849
234045	-600
234207	-435
56306	-373
242226	-696
18678	5137
31754	-6876
96951	-1560
11701	-7724
150002	-2681
155692	539
11495	1158
171397	1045
203094	-996
212661	-80
100007	-1772
100953	-979
290890	941
74621	3013
186481	-1678
186599	-783
279596	2096
279802	-1083
13321	-922
24464	1497
130400	-473
261883	-1925
21296	-4484
148564	2490
197948	-690
80525	-422
113760	-1839
148113	-389
94223	5632
152686	-5333
14212	-171
26697	-368
257266	-1440
100296	3065
111032	-1979
135595	0
170712	-1828
109143	-557
171892	-1288
101682	-3267
161640	-660
36704	1757
262774	2585
106632	393
94179	-27090
162531	-443
70562	4049
288055	-553
290601	-2377
16940	-1575
248969	910
224082	-16
50014	-1883
236322	-385
263052	-159
173223	-1775
237169	-8000
106470	1633
45452	2762
147222	-4652
23078	460
36209	300
91217	-464
177689	-716
237664	-253
28028	-317
287821	2521
111807	945
190314	-1051
85926	-2060
186030	-279
186805	340
10766	-1386
168166	-2161
88437	-2848
10810	-4488
110097	-420
298964	421
10928	4734
278254	-586
238555	50
238717	1271
113265	16
88932	442
134253	-351
239284	-2367
239608	-1029
177076	-2078
85764	-2062
129240	429
11819	-1435
239897	2903
239941	142
240282	1000
299242	-318
148069	-1853
240444	-957
236935	306
29252	-4706
264718	-196
29865	-2735
95727	-4009
33536	-1398
182908	-214
176509	-761
271846	-1036
244297	-1409
40826	8753
170668	1942
112536	-221
92892	-5076
76854	602
79527	-830
263214	283
139654	-13768
286886	872
241948	-621
179966	-574
188876	-4039
242721	-544
78474	-768
110259	-1579
110303	1242
58872	-1119
275248	-128
243117	-182
236160	368
230643	936
43788	-598
243450	-804
243568	-647
187372	4500
22844	-211
101187	-7671
250083	-227
146944	-2520
12548	-4198
277525	2330
140814	-819
119557	173
42608	-128
117775	-388
205038	1431
124614	2295
269795	51
103626	127
128629	-686
82145	-898
102078	755
36993	1810
238393	-1626
254593	-1589
181198	-2531
245232	781
266789	-1879
283311	38
266220	335
113922	-3014
291943	2708
246574	-1668
246736	-1166
121897	1239
272737	-5029
235549	-1299
247014	880
96500	-908
129853	2404
14168	-480
195102	-1065
96456	185
193276	-181
115704	-1231
92397	13459
102122	2199
248851	296
187534	-626
249580	370
179353	296
62499	-1560
109594	-1274
117324	434
250902	587
251136	-1261
115498	477
122832	-488
146287	13187
295958	-770
191205	1748
283762	2110
252027	132
189811	-376
280756	-774
15059	-609
122788	145
15103	-2709
195715	78
100502	1056
190765	-644
143163	784
136648	-184
15392	-275
90326	593
294292	325
161596	3890
283924	-652
254755	-943
126847	-519
293112	-8889
104850	-1662
105084	-2873
181242	-163
256537	-669
106588	-547
51194	-1378
140319	285
57530	569
28974	3418
177733	-463
101231	2696
258319	-459
26859	-299
59312	-46
131247	643
152073	14384
210997	-23
21791	46
212779	-1550
191700	1218
296687	-1464
292221	-1138
149950	-1630
200583	2813
120393	52
198721	-985
92441	108021
264394	-106
294616	-89
292339	-245
87546	-182
119890	-242
141048	-219
17787	3452
17831	6800
211275	-2145
293725	-70
151182	1774
43670	735
83982	1238
253369	-428
18227	-4800
66891	1451
159869	-708
38775	-36
18722	496
150291	-11646
34922	856
83649	-122
273510	-3896
262279	-3516
273466	-2922
139203	1189
104355	5946
274195	-1118
151957	-325
270009	2126
97798	-4737
34760	-1191
298513	-3558
44723	-1072
265447	-1618
178462	-115
107479	697
160867	-802
97842	-251
266176	-1012
137377	4910
244792	729
112374	-3003
176842	-209
290395	-7941
286273	732
161802	-1661
56144	-2418
257428	-792
181693	-2801
109756	508
93945	1310
22231	-157
268002	-1053
280800	-494
109305	-1570
269957	-2115
163873	-659
228754	-109
165204	-2721
124452	-1114
270793	-1465
87997	-711
167888	-1198
293563	-277
125956	-348
89328	338
184366	-227
190152	-1308
92603	1410
31592	-3756
136981	-2122
55091	24
273628	394
72957	-37
283429	-800
199612	-1250
274357	227
274401	-701
23122	-938
274519	2577
274852	1287
108252	2520
153126	-1113
144829	1247
174114	-1191
70111	1142
297460	-3255
114651	-1940
131698	326
275699	158
130356	-4693
288550	3014
66440	-3598
60428	4100
295345	698
62381	-1127
138150	962
92108	-474
166997	-745
157474	-2578
235431	90
85313	61
97185	-1588
275743	54
172945	-1619
297578	2162
278911	641
132633	-1222
169390	1588
61201	-1765
291781	-2250
25355	-4798
280594	-351
289559	928
285049	4214
281980	-4031
26246	878
234702	-335
126234	-1336
284653	-765
114769	-11
285382	721
31259	-1812
142434	-1628
31141	-507
291330	-712
291286	-2508
99129	1336
177571	-458
99624	-100
32483	2677
290106	765
167275	-889
29090	-332
127125	-1710
132471	-1034
135306	748
115047	-2614
258201	3277
133362	-341
293068	2744
299855	1098
187985	222
295183	-272
144711	1340
209430	-956
296074	-1948
296236	285
31916	2660
297127	4535
46956	464
98571	-1074
169101	-202
149617	-2374
299080	-824
169057	594
93288	-1999
149455	-4256
176680	-748
179191	-1695
137872	107
53138	559
34878	749
38324	0
166708	385
105408	-926
90164	-322
103464	-1766
114813	535
176185	-688
193438	824
107523	2378
109918	1383
102573	-13020
163378	-138
161145	-2533
264105	4180
158978	522
98689	358
105903	-239
49629	534
114318	-1061
127576	-262
112987	6370
67782	-915
233811	-1605
136035	382
70067	-40
104193	-293
42941	-4016
94674	585
196444	-603
180964	-1421
167437	-1366
46181	-37
248518	116
52742	-1453
67287	273
176347	517
108090	791
211437	14
173179	-579
58539	704
61319	203
220842	-1861
95565	-1263
220680	-2547
287777	-544
205489	-3075
283267	-1195
162982	548
299693	-1638
50466	23926
51357	30259
79528	1095
25194	3347
5040	5133
278417	256
152236	676
138926	702
62706	-159
185915	2209
79861	-1627
151796	345
1099	6711
77089	-1028
37434	-5899
40827	-812
54525	3577
77584	1308
88771	-2384
93289	-1287
96790	2902
97681	-3816
98077	-772
108091	1419
111033	2613
112537	525
113923	-2175
115705	313
195103	756
199000	-940
299900	-1046
12387	-906
101683	-127
143326	1199
181856	-7009
191701	-4768
255034	-130
257924	-3816
261433	395
262937	-3823
263053	2150
264106	-1096
264719	-1455
265899	-1397
266672	-850
271685	3190
61815	3519
81417	-2585
178012	-2275
208207	-1708
271072	-663
288218	880
9712	6449
11496	-3344
125182	-864
129403	-800
137422	1799
148114	1366
163874	2238
165700	-913
195059	-494
249699	2380
257762	232
167771	2074
168824	-1255
171280	366
75469	238
84261	201
89662	5337
158861	168
28362	426
191990	937
238105	366
88320	24
212662	586
82308	1203
211889	-752
85152	-4271
211771	526
79366	-788
200089	728
59926	3333
249743	-2533
39829	-1694
43220	89
160750	2151
172784	-355
42780	-811
66892	576
26904	266
43176	1305
200133	-166
230031	-908
235432	4653
44111	21366
116885	-1711
65055	-256
135307	-753
100459	1104
124453	-1917
248357	-726
229808	-422
219232	-150
3538	-1472
66559	-379
66603	-2236
1918	174182
16941	4612
259049	640
168662	-330
19614	3331
170056	-460
80364	387
85765	-794
115048	-4103
23079	538
156584	524
49468	9045
26698	-2137
105698	1350
287	-129
125795	1541
127739	-6870
115994	815
331	-2273
25851	-5515
145108	2564
279308	3906
77908	-1064
191495	3268
204030	-10177
119396	-1897
119440	-80
166709	572
204805	5186
118711	1934
77133	-481
43833	325
449	1384
47848	696
282377	316
103960	3758
8821	1403
26742	373
73687	-1361
127621	4223
132472	-158
105409	-2158
29415	175
18561	-422
203590	2271
196896	-2258
96457	10371
109801	-130
146170	590
59269	212
113310	26671
25518	1007
66441	-2451
249581	-106
59313	-77
106633	-1079
292222	1332
119602	-2303
267068	-1354
41600	-194
2034	1078
5158	-3546
288056	306
151507	1974
245846	833
17670	-737
12549	1133
228304	-214
181243	2807
182134	-6117
13773	4771
18110	-849
1143	989
201475	-1278
258815	-5298
224083	-2003
274196	-635
16284	796
195716	-751
67945	7115
83983	-1381
43338	-2593
228098	-39
207767	276
175006	5443
277526	274
28524	-1751
169058	-628
139204	-626
201637	-1420
164927	-3518
94062	-1207
2809	13799
145441	-155
120105	-1004
160255	-175
91551	-3089
76242	-5393
121942	-3960
163423	-486
278255	-399
22845	14913
116272	-1732
782	1880
91100	356
76693	1340
153578	529
179354	-446
6544	-2349
42285	-305
208045	228
35157	-15500
87547	-1606
201970	7
71616	-1728
252974	-1038
6995	15224
210547	-942
944	2314
159752	-644
166385	414
159419	-563
130195	3590
136036	-2631
48126	733
142435	-887
73849	-2440
142930	1789
173675	-1713
249130	6337
81750	459
214444	-2309
113879	4052
298352	457
225749	793
28975	116
61040	149
184529	447
270299	-1109
69727	-545
218008	-160
223354	138
208540	1836
20568	-3610
76404	-1366
129197	-762
200584	314
154513	-1282
202366	-511
145892	-2788
168211	2543
202410	-2767
27020	11377
82146	-1352
275906	1829
147061	-1104
191657	242
92109	-11219
202528	167
158366	-122
193934	-825
65668	161
250741	275
183638	3336
120394	2146
157024	-108
202861	-783
51519	274
264395	-2692
38938	-714
243613	-331
152849	1907
121898	-738
11045	69
8939	-1420
81912	818
175790	56
232877	2725
174610	594
214895	-744
203301	2401
239780	-321
1305	-2727
203419	-646
5653	-24
198678	-139
60762	-4144
14051	1261
218954	-126
218459	-535
63886	49
188877	-4255
196283	16747
247628	1429
30864	7534
32033	1497
13278	6194
245233	2672
254756	-3612
183971	389
117938	6325
121780	1419
50510	788
50015	-322
58378	3853
7930	2550
135640	1289
23736	3545
263666	-344
3376	-32232
254918	187
236774	816
267725	267
260704	150
268616	-611
258158	-2295
268292	166
222463	-415
248195	282
81868	337
148565	7433
203752	-1508
203914	-1180
146945	-481
169391	1698
271847	-1055
125506	-1090
293564	-423
268454	423
254099	871
270181	583
49017	-2730
204148	-1798
55092	-212
205534	-426
224902	1075
1594	-858
286436	2317
183025	-11143
23574	-1807
155080	753
69114	736
258653	6368
257267	2544
291944	1603
194212	-137
34428	-1897
130401	-2052
68836	-556
185753	-80
250246	-4396
204599	3605
204643	-1305
188426	-222
290602	-2972
221572	-1764
233155	525
141544	-2296
266177	-311
15104	1055
28029	230
122220	-1360
106020	1252
109919	-2129
30413	632
67288	2409
33988	-1023
159095	-8043
57487	7670
271234	-1566
73731	3424
85927	-1693
78475	2220
124291	-626
181199	945
74460	-1791
134416	248
2647	2601
1756	-884
1800	-637
67332	1949
168329	-389
167438	1343
252028	600
5491	3157
80526	-3443
72796	-4608
238394	1625
265943	-4058
155855	925
79979	1124
179516	1807
145559	657
269958	-714
122671	32
50628	548
4311	-9265
205372	-1069
290396	-9755
284159	-10
83488	-971
281648	1015
21459	-213
265781	-2093
73074	-3003
145397	-100
73236	2548
170713	-4706
83037	-1666
144217	1548
31142	-29861
273016	-1136
102574	-15003
66108	635
122338	-865
41718	-143
145603	569
21792	-1166
219845	-777
100341	-665
95115	-2993
247961	-2836
199118	-503
238600	250
167320	-688
231986	-2925
180019	5325
254143	-311
176348	1472
112375	-251
126730	-4560
12882	2094
250084	-1146
31304	2909
33870	-1764
170551	3604
194663	2169
55867	658
289398	1410
72958	-1837
199451	2204
75964	-1447
34761	-280
206263	108
16608	-1970
14213	50
259382	2466
206425	68
11540	2447
272620	170
240445	259
226973	-25
157637	1099
294455	56
248690	-647
132139	2996
104851	-1946
243118	-2695
273467	1478
175295	-286
65217	946
238718	-3128
54363	260
57036	1066
11207	809
206920	279
74578	-655
118667	-6717
207154	-3229
37885	290
143939	369
144055	2323
39667	-842
138269	-2292
189650	4625
191819	2373
2485	-814
60924	-3219
56307	-2566
131699	-23564
139655	10925
59764	-847
3420	165
167889	1400
72507	1132
46344	1446
155404	-1041
287165	1327
265286	768
284816	368
13935	895
207929	653
234046	-679
191206	1865
71454	-659
63930	2237
143821	5584
164152	1291
128512	-741
152731	-1262
44724	-747
146783	-178
67783	-1000
99012	-6281
56596	-50
78970	1421
144550	2123
47235	1558
242722	-345
89167	-520
147179	-1185
156746	-490
279759	1012
167276	-443
224740	1564
91669	-8445
91713	-847
166998	-641
288669	-1001
101070	-1336
278868	-3235
70068	-1233
211933	-2207
106589	1748
22232	-1877
100008	-3562
141995	156
183520	388
208496	-1292
192548	-886
226478	1140
286931	-504
194168	-432
39711	4196
41556	88
208658	596
296237	-273
247466	1560
118054	-959
2980	-1514
192881	-5531
21008	695
280919	3145
108910	-2609
255980	-3621
208991	2260
107975	1832
232426	1028
150003	-3056
56145	28
87709	342
212167	-844
114157	-894
48739	38
279146	-406
166880	-2136
209387	-1332
79410	1012
209549	-1354
220348	-1500
274691	1338
94837	1173
185140	23
276473	-263
149500	123
242065	-792
20117	12864
209882	-632
196940	-1005
199569	-718
117325	-3211
132634	-1929
87385	-5334
61202	-1570
60267	-2238
40052	601
210385	-546
236279	-321
287660	-5121
22188	-3738
214606	-850
104400	-1181
100792	-709
210709	-1085
91056	956
70725	1397
195392	1028
130357	-512
24960	5408
110755	884
268003	52
210880	-745
237052	-4036
295508	-708
227369	2112
211320	-960
58873	-1072
62995	-1506
235388	-239
255809	28118
211438	-669
30251	-1041
297461	-808
39054	5415
114201	-6045
49350	-814
123111	-800
230806	-7
100297	10588
200746	-332
161803	-714
270343	-804
6382	-8
150454	478
150616	-15080
216721	-1591
218297	-371
36381	2777
40214	2299
70112	-971
220186	3786
197787	416
65712	-1342
235883	931
213102	1002
212824	1183
24465	-280
215335	172
213058	-435
68179	909
135802	519
265330	217
88276	14
3871	-946
213391	-1724
3989	-15
152687	-4351
159590	-3012
72183	-831
294004	585
118216	1390
275131	-892
213553	-2692
163379	-5481
299199	-152
4267	-1910
31755	-2657
220799	-1188
273962	-428
213715	1020
269507	-5802
155242	3470
216839	-89
249905	-1225
92280	55977
240940	-988
272125	-2380
86043	-276
53139	906
255485	-4153
253252	605
68061	-402
299694	102
197831	2958
296570	-1255
11658	849
225631	1374
31098	3557
10767	-1346
4924	-1326
17832	-2031
214282	697
11991	-1355
66397	2851
203257	392
288713	2732
175457	4970
212211	1500
39216	1789
75351	-270
64777	1419
244009	35
21954	2144
223516	2602
233317	-837
40665	331
220843	-2607
243000	-945
63273	-595
42898	592
171398	1157
52905	2866
65550	208
215173	692
190928	828
227864	-741
9668	-2682
8326	777
221239	-17
281035	-1997
139042	-60
232921	-8345
269183	3543
4429	-12224
32808	-6468
273629	1056
176230	2332
225136	-1817
58260	-1913
124002	-2387
136649	-4203
260498	-6238
13160	27188
278750	-70
159257	1753
283763	-1011
242227	-3605
266339	3167
151840	1108
56758	5179
260542	-2068
215786	-1585
103627	16660
215830	-2954
55911	-3660
29091	-8826
215948	-900
4762	-5107
229646	-1072
25969	3542
114490	-2847
216064	-1457
181900	-1525
121447	-2408
10811	-386
45291	770
82803	9402
228755	-1407
105247	5352
293726	-441
216677	-376
111646	-382
43671	-1788
192386	175
122833	2406
131743	986
155198	2083
226027	-566
113428	2606
156089	4273
246124	-3297
217117	-515
175619	-3
93784	341
186644	-810
53472	-2166
34923	832
120600	288
217450	2025
44229	346
5202	-3580
295184	941
6049	-5236
38776	1294
280801	-1876
115543	486
282872	-461
33375	-2115
16897	1090
217568	-1641
30369	1091
154964	-4245
229484	-502
175952	1262
286274	4393
